,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
13,0.955,0.142,0.0,0.37,0.0,0.034,0.021,0.022,0.02,0.937,0.039,0.017,0.139,0.867,0.108,0.033,0.068,0.035,0.008,0.24,0.847,0.955,0.641724836612839
14,0.793,0.332,0.0,0.745,0.548,0.141,0.113,0.117,0.089,0.762,0.174,0.102,0.463,0.956,0.489,0.166,0.343,0.024,0.01,0.44,0.461,0.724,0.3671932578480591
15,0.703,0.227,0.0,0.909,0.76,0.12,0.098,0.084,0.076,0.722,0.143,0.087,0.387,0.965,0.612,0.223,0.438,0.02,0.008,0.4,0.419,0.686,0.3302885393173768
16,0.802,0.477,0.0,0.987,0.924,0.241,0.236,0.229,0.139,0.538,0.246,0.204,0.59,0.995,0.45,0.037,0.302,0.015,0.006,0.385,0.158,0.348,0.16948272221305904
17,0.586,0.291,0.002,0.907,0.866,0.188,0.166,0.158,0.111,0.566,0.223,0.13,0.557,0.984,0.764,0.269,0.584,0.019,0.012,0.643,0.235,0.47,0.21783604750560212
18,0.755,0.314,0.001,0.756,0.419,0.137,0.098,0.111,0.098,0.756,0.197,0.094,0.38,0.961,0.754,0.288,0.578,0.06,0.034,0.571,0.484,0.743,0.3681590974889686
19,0.931,0.591,0.013,0.951,0.922,0.217,0.181,0.178,0.14,0.63,0.28,0.193,0.607,0.992,0.699,0.082,0.573,0.015,0.008,0.571,0.289,0.543,0.28552594061471226
20,0.676,0.231,0.005,0.71,0.562,0.13,0.099,0.085,0.078,0.718,0.153,0.091,0.378,0.95,0.612,0.222,0.464,0.04,0.023,0.571,0.489,0.748,0.3397923079275119
21,0.926,0.211,0.0,0.591,0.114,0.037,0.02,0.022,0.017,0.93,0.035,0.022,0.1,0.88,0.587,0.245,0.448,0.028,0.018,0.643,0.846,0.954,0.629890697463831
22,0.942,0.35,0.0,0.659,0.268,0.068,0.073,0.078,0.068,0.865,0.117,0.068,0.312,0.937,0.858,0.343,0.681,0.068,0.049,0.714,0.605,0.832,-0.14043657285925737
23,0.86,0.459,0.0,0.938,0.832,0.232,0.271,0.218,0.176,0.521,0.344,0.294,0.718,0.988,0.914,0.355,0.839,0.041,0.026,0.643,0.027,0.073,-0.056474434870864676
24,0.769,0.403,0.0,0.977,0.934,0.202,0.217,0.192,0.123,0.514,0.219,0.192,0.489,0.977,0.824,0.25,0.661,0.032,0.02,0.643,0.054,0.137,-0.04776208969035582
25,0.888,0.483,0.02,0.956,0.891,0.141,0.1,0.1,0.071,0.792,0.121,0.08,0.314,0.973,0.865,0.356,0.685,0.021,0.014,0.643,0.531,0.78,0.4174146160447664
26,0.603,0.182,0.0,0.83,0.659,0.123,0.091,0.062,0.082,0.718,0.119,0.102,0.307,0.952,0.834,0.175,0.643,0.08,0.051,0.643,0.382,0.649,0.2663377376237515
27,0.687,0.355,0.024,0.914,0.75,0.23,0.234,0.172,0.158,0.506,0.277,0.16,0.641,0.982,0.837,0.251,0.699,0.055,0.031,0.571,0.079,0.194,0.11833814764318427
28,0.711,0.22,0.001,0.833,0.779,0.112,0.079,0.082,0.067,0.761,0.138,0.072,0.31,0.947,0.514,0.188,0.399,0.016,0.01,0.643,0.564,0.805,0.4379928327166504
29,0.74,0.357,0.0,0.917,0.699,0.214,0.218,0.175,0.166,0.51,0.314,0.218,0.576,0.978,0.749,0.255,0.595,0.061,0.044,0.714,0.075,0.184,0.11934484071979241
30,0.988,0.379,0.0,0.34,0.033,0.012,0.012,0.012,0.015,0.979,0.01,0.023,0.041,0.814,0.869,0.302,0.731,0.015,0.01,0.643,0.906,0.976,-0.01932216424622373
31,0.784,0.324,0.0,0.813,0.721,0.108,0.109,0.068,0.068,0.633,0.097,0.099,0.286,0.951,0.887,0.224,0.802,0.024,0.015,0.643,0.178,0.383,-0.06137561510632336
32,0.75,0.352,0.0,0.933,0.629,0.224,0.247,0.18,0.168,0.469,0.294,0.165,0.722,0.981,0.67,0.119,0.569,0.093,0.026,0.278,0.0,0.0,-0.003427280674250569
33,0.294,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.49,0.018,0.009,0.241,0.83,0.474,0.083,0.317,0.01,0.007,0.636,0.194,0.408,0.040068224976838325
34,0.739,0.453,0.0,0.95,0.923,0.19,0.176,0.139,0.068,0.428,0.129,0.154,0.277,0.973,0.537,0.028,0.441,0.007,0.004,0.545,0.011,0.029,0.013538998540008607
35,0.915,0.662,0.007,0.932,0.807,0.271,0.266,0.256,0.149,0.546,0.318,0.256,0.679,0.987,0.635,0.146,0.45,0.045,0.013,0.278,0.124,0.286,0.1629659367197361
