kDN,DS,DCP,TD_P,TD_U,CL,MV,CB,F1,N1,N2,LSC,LSR,H,U
0.2,0.9037433155080214,0.296137339055794,1.0,0.5909090909090909,0.21100428475243915,0.0,0.42105263157894735,0.5333333333333333,0.0,0.21705741328340877,0.9975247524752475,0.926059656083227,0.0,0.9975262832405689
0.8,0.9732620320855615,0.703862660944206,1.0,0.2727272727272727,0.8932122941325877,0.8484848484848485,0.912280701754386,0.3333333333333333,0.0,0.495801033444052,0.9959016393442623,0.9426657410027449,0.004081632653061225,1.0
0.6,0.7486631016042781,0.923352435530086,1.0,0.5,0.8953491039404671,0.8484848484848485,0.912280701754386,0.06666666666666667,1.0,0.0,1.0040983606557377,1.0,0.0,1.0
0.0,0.6042780748663101,0.07664756446991405,1.0,0.5,0.10465135874815179,0.0,0.42105263157894735,0.5333333333333333,0.0,0.39947654156069945,0.9672029702970297,0.9809880995989781,0.0,0.9956709956709957
0.2,0.9625668449197861,0.07664756446991405,1.0,0.45454545454545453,0.10465288668037742,0.0,0.42105263157894735,0.3333333333333333,0.0,0.2799955022763868,0.9987623762376238,0.9668625458825301,0.0,0.9981447124304267
0.0,0.0,0.07664756446991405,1.0,0.6818181818181818,0.10465084931452773,0.0,0.42105263157894735,0.06666666666666667,0.0,0.02034261243995461,0.9133663366336634,0.9992628493453305,0.0,0.9567099567099567
0.2,0.839572192513369,0.296137339055794,1.0,0.45454545454545453,0.35373462673764466,0.0,0.42105263157894735,0.4,0.0,0.26744002813801226,0.9981435643564357,0.7571507272006106,0.0,0.9993815708101422
0.0,0.9946524064171123,0.07664756446991405,1.0,0.36363636363636365,0.1046508472232347,0.0,0.42105263157894735,0.06666666666666667,0.0,0.1263728077148989,0.9876237623762376,0.9962622946405916,0.0,0.9771181199752629
0.6,0.6042780748663101,0.07664756446991405,1.0,0.5,0.10465141893625962,0.0,0.42105263157894735,0.4,0.0,0.4961363671229603,0.9993811881188119,0.984971022532645,0.0,1.0
0.0,0.12834224598930477,0.07664756446991405,1.0,0.45454545454545453,0.10465088181061,0.0,0.42105263157894735,0.2,0.0,0.18899577656611233,0.9529702970297029,0.9834297831741262,0.0,0.9641311069882499
0.0,0.6042780748663101,0.07664756446991405,1.0,0.8181818181818182,0.10465084618945242,0.0,0.42105263157894735,0.13333333333333333,0.0,0.014752865990870112,0.9863861386138614,0.9962786136923303,0.0,0.9703153988868275
0.0,0.8074866310160428,0.07664756446991405,1.0,0.7272727272727273,0.10465085130079632,0.0,0.42105263157894735,0.06666666666666667,0.0,0.07399577169046201,0.9721534653465347,0.9998235713451062,0.0,0.9839208410636983
0.0,1.0,0.07664756446991405,1.0,0.8181818181818182,0.10465116814182407,0.0,0.42105263157894735,0.13333333333333333,0.0,0.16906837676562336,0.9746287128712872,0.9289289190005149,0.0,0.9857761286332715
0.2,0.9679144385026738,0.296137339055794,1.0,0.2727272727272727,0.109244990539337,0.0,0.42105263157894735,0.7333333333333333,0.0,0.4177991505398917,0.9975247524752475,0.9119928200312277,0.0,0.9993815708101422
0.6,0.9786096256684492,0.703862660944206,1.0,0.3181818181818182,0.8953490618265906,0.8484848484848485,0.912280701754386,0.26666666666666666,0.0,0.33333333333327664,0.9918032786885246,0.999344518445186,0.00816326530612245,1.0
0.0,0.7112299465240641,0.07664756446991405,1.0,0.7727272727272727,0.10465086961231063,0.0,0.42105263157894735,0.13333333333333333,0.0,0.0007418887416639208,0.9709158415841584,0.9886060520201035,0.0,0.9826839826839827
0.0,0.12834224598930477,0.07664756446991405,1.0,0.45454545454545453,0.1046508479967192,0.0,0.42105263157894735,0.26666666666666666,0.0,0.008307121950444696,0.9907178217821783,0.9912588870915909,0.0,0.9666048237476809
0.0,0.5828877005347594,0.07664756446991405,1.0,0.4090909090909091,0.1046513149992101,0.0,0.42105263157894735,0.2,0.0,0.30805031450714226,0.9783415841584159,0.9787608321753805,0.0,0.9925788497217068
0.0,0.9625668449197861,0.07664756446991405,1.0,0.22727272727272727,0.10465089722517895,0.0,0.42105263157894735,0.13333333333333333,0.0,0.0,0.995049504950495,0.9942761915277237,0.0,0.9950525664811379
1.0,0.9732620320855615,0.07664756446991405,1.0,0.36363636363636365,0.1046514101570345,0.0,0.42105263157894735,0.13333333333333333,0.0,0.9999999999999695,1.000618811881188,1.0,0.0030921459492888066,0.9993815708101422
0.2,0.8663101604278075,0.07664756446991405,1.0,0.7727272727272727,0.10465103858889258,0.0,0.42105263157894735,0.13333333333333333,0.3333333333333333,0.09196581196600706,0.9975247524752475,0.9989176053205033,0.0,0.9938157081014224
0.2,0.28342245989304815,0.07664756446991405,1.0,0.45454545454545453,0.10465085171276589,0.0,0.42105263157894735,0.0,0.0,0.0,0.9969059405940595,1.0,0.0,0.9993815708101422
0.2,0.9358288770053476,0.07664756446991405,1.0,0.5909090909090909,0.10468293340068069,0.0,0.42105263157894735,0.6666666666666666,0.5,0.6079910509478994,1.0,0.96266167503364,0.0006184291898577613,1.0
0.2,0.28342245989304815,0.07664756446991405,1.0,0.45454545454545453,0.10465085171276589,0.0,0.42105263157894735,0.0,0.0,0.0,0.9969059405940595,1.0,0.0,0.9993815708101422
0.0,0.0,0.07664756446991405,1.0,0.6818181818181818,0.10465085023052678,0.0,0.42105263157894735,0.06666666666666667,0.0,0.0023809509227342707,0.9554455445544554,0.9998312226207503,0.0,0.922077922077922
0.4,0.983957219251337,0.296137339055794,1.0,0.8636363636363636,0.35142508290850505,0.0,0.42105263157894735,0.8,0.0,0.418493860343057,0.9993811881188119,0.9088289940754811,0.0,0.9993815708101422
0.6,0.9251336898395722,0.296137339055794,1.0,0.4090909090909091,0.35373447865093355,0.0,0.42105263157894735,0.8,0.0,0.4923877122871917,0.9993811881188119,0.8479639096414386,0.0,0.9993815708101422
0.0,0.0,0.07664756446991405,1.0,0.6818181818181818,0.10465085028494314,0.0,0.42105263157894735,0.06666666666666667,0.0,0.0,0.9653465346534653,0.9998626418865838,0.0,0.9183673469387755
0.2,0.28342245989304815,0.923352435530086,1.0,0.45454545454545453,0.8953491482872341,0.8484848484848485,0.912280701754386,0.0,1.0,0.0,1.0040983606557377,1.0,0.0,1.0
0.2,0.9037433155080214,0.296137339055794,1.0,0.36363636363636365,0.35373454720317654,0.0,0.42105263157894735,0.8,0.0,0.464895693932585,0.9987623762376238,0.816424010759301,0.0,1.0
0.2,0.9518716577540107,0.07664756446991405,1.0,0.5,0.10465088268253464,0.0,0.42105263157894735,0.26666666666666666,0.0,0.31355702396900786,0.9993811881188119,0.9930515436893671,0.0,0.9907235621521335
0.0,0.6042780748663101,0.07664756446991405,1.0,0.5,0.10465092640682394,0.0,0.42105263157894735,0.26666666666666666,0.0,0.3491968126455709,0.9888613861386139,0.9766509919821771,0.0,0.9882498453927026
0.0,0.12834224598930477,0.07664756446991405,1.0,0.45454545454545453,0.10465086554775704,0.0,0.42105263157894735,0.26666666666666666,0.0,0.2713736483365651,0.9777227722772277,0.9857473449883375,0.0,0.9758812615955473
0.0,0.0,0.07664756446991405,1.0,0.6818181818181818,0.10465094498620164,0.0,0.42105263157894735,0.13333333333333333,0.0,0.018050385363651555,0.9764851485148515,0.9555615950468862,0.0,0.9808286951144094
0.0,0.8877005347593583,0.296137339055794,1.0,0.3181818181818182,0.10465128354719977,0.0,0.42105263157894735,0.4666666666666667,0.0,0.4394826938403653,0.995049504950495,0.9809642453301871,0.0,0.9894867037724181
0.0,0.5828877005347594,0.07664756446991405,1.0,0.4090909090909091,0.10493234789507566,0.0,0.42105263157894735,0.3333333333333333,0.0,0.4384885372238454,0.9814356435643564,0.9007121945220664,0.0,1.0
0.2,1.0,0.07664756446991405,1.0,0.4090909090909091,0.10465369935180668,0.0,0.42105263157894735,0.5333333333333333,0.0,0.41553534974019946,0.9975247524752475,0.9571505780840979,0.0,0.9987631416202845
0.0,0.0,0.07664756446991405,1.0,0.6818181818181818,0.1046508480967352,0.0,0.42105263157894735,0.2,0.0,0.15464541484815042,0.9925742574257426,0.9932050084882119,0.0,0.9795918367346939
0.0,0.8235294117647058,0.07664756446991405,1.0,0.8181818181818182,0.10465085096131965,0.0,0.42105263157894735,0.06666666666666667,0.0,0.0,0.9956683168316832,1.0,0.0,0.987012987012987
0.0,0.9251336898395722,0.07664756446991405,1.0,0.6363636363636364,0.1046508536086852,0.0,0.42105263157894735,0.2,0.0,0.20418839051838555,0.989480198019802,0.9903323952575389,0.0,0.987012987012987
0.0,0.9411764705882353,0.296137339055794,1.0,0.5,0.1046683324955302,0.0,0.42105263157894735,0.4,0.0,0.38447928517230345,0.9919554455445545,0.9279924485375864,0.0,0.9950525664811379
0.0,0.7914438502673797,0.07664756446991405,1.0,0.3181818181818182,0.10465087465199507,0.0,0.42105263157894735,0.06666666666666667,0.0,0.0,0.969059405940594,0.9886204125927589,0.0,0.9839208410636983
0.8,0.8556149732620321,0.923352435530086,1.0,0.2727272727272727,0.8953486760573657,0.8484848484848485,0.912280701754386,0.06666666666666667,1.0,0.0,1.0040983606557377,1.0,0.05714285714285714,1.0
0.6,0.7486631016042781,0.923352435530086,1.0,0.5,0.8953491039404671,0.8484848484848485,0.912280701754386,0.06666666666666667,1.0,0.0,1.0040983606557377,1.0,0.004081632653061225,1.0
0.2,0.7540106951871658,0.296137339055794,1.0,0.8181818181818182,0.10465192461031092,0.0,0.42105263157894735,0.4666666666666667,0.0,0.44737994094096967,0.9975247524752475,0.9733698268130551,0.0,0.9993815708101422
0.0,0.0,0.07664756446991405,1.0,0.6818181818181818,0.1046508503637733,0.0,0.42105263157894735,0.06666666666666667,0.0,0.0,0.9727722772277227,0.9999077566597201,0.0,0.9158936301793444
1.0,1.0,0.923352435530086,1.0,0.36363636363636365,0.8953484978622284,0.8484848484848485,0.912280701754386,0.5333333333333333,1.0,0.5780281879363633,1.0,0.9782734869375075,0.044897959183673466,1.0
0.0,0.6042780748663101,0.07664756446991405,1.0,0.8181818181818182,0.10465085086147652,0.0,0.42105263157894735,0.06666666666666667,0.0,0.0,0.9721534653465347,0.9999468294664793,0.0,0.9727891156462585
0.0,0.8235294117647058,0.07664756446991405,1.0,0.8181818181818182,0.10465089865345645,0.0,0.42105263157894735,0.06666666666666667,0.0,0.04035263362810182,0.9795792079207921,0.9860973609326743,0.0,0.9888682745825603
0.0,0.12834224598930477,0.07664756446991405,1.0,0.45454545454545453,0.10465084007509995,0.0,0.42105263157894735,0.2,0.0,0.2496503345719555,0.989480198019802,0.9919710135460277,0.0,0.9746444032158318
0.0,0.7914438502673797,0.07664756446991405,1.0,0.3181818181818182,0.10465085278348263,0.0,0.42105263157894735,0.06666666666666667,0.0,0.0,0.9870049504950495,0.9943099299762931,0.0,0.9709338280766853
0.8,0.9946524064171123,0.923352435530086,1.0,0.3181818181818182,0.8953490655746597,0.8484848484848485,0.912280701754386,0.2,1.0,0.5539418971213281,1.0,0.9926486489671309,0.02857142857142857,1.0
0.0,0.8235294117647058,0.07664756446991405,1.0,0.8181818181818182,0.10465085096131965,0.0,0.42105263157894735,0.06666666666666667,0.0,0.0,0.9956683168316832,1.0,0.0,0.9659863945578231
0.8,0.9946524064171123,0.923352435530086,1.0,0.3181818181818182,0.6462653732623553,0.8484848484848485,0.912280701754386,0.2,0.6666666666666666,0.47358174656429664,0.9959016393442623,0.8868845940352259,0.00816326530612245,0.9959183673469387
0.2,0.6042780748663101,0.07664756446991405,1.0,0.5,0.10465441751224958,0.0,0.42105263157894735,0.26666666666666666,0.0,0.3471745872864399,0.9981435643564357,0.9607367533070199,0.0,0.9975262832405689
0.2,0.9625668449197861,0.296137339055794,1.0,0.5,0.1046554326082183,0.0,0.42105263157894735,0.4,0.0,0.3999471687413305,0.9987623762376238,0.9625749209529489,0.0,0.9975262832405689
0.0,0.0,0.07664756446991405,1.0,0.6818181818181818,0.10465084849704254,0.0,0.42105263157894735,0.06666666666666667,0.0,0.07268464243540718,0.9913366336633663,0.9996813700022935,0.0,0.9752628324056896
0.0,0.7112299465240641,0.07664756446991405,1.0,0.7727272727272727,0.10465084268224323,0.0,0.42105263157894735,0.13333333333333333,0.0,0.075659895854017,0.9839108910891089,0.9955883210061771,0.0,0.9696969696969697
0.0,0.8235294117647058,0.07664756446991405,1.0,0.8181818181818182,0.10465085096131965,0.0,0.42105263157894735,0.06666666666666667,0.0,0.0,0.9956683168316832,1.0,0.0,0.9703153988868275
0.0,0.12834224598930477,0.07664756446991405,1.0,0.45454545454545453,0.10465143647487163,0.0,0.42105263157894735,0.26666666666666666,0.0,0.006028996437343781,0.968440594059406,0.9773974102926345,0.0,0.9758812615955473
0.0,0.0,0.07664756446991405,1.0,0.6818181818181818,0.10465085035670163,0.0,0.42105263157894735,0.06666666666666667,0.0,0.008298752330327175,0.9721534653465347,0.9999037285583445,0.0,0.9152752009894867
0.0,0.5828877005347594,0.07664756446991405,1.0,0.4090909090909091,0.10465421388581819,0.0,0.42105263157894735,0.3333333333333333,0.0,0.3748644841136016,0.9938118811881188,0.9652754986335391,0.0,0.9956709956709957
0.2,0.9037433155080214,0.296137339055794,1.0,0.36363636363636365,0.10466224622787612,0.0,0.42105263157894735,0.4666666666666667,0.0,0.49802394853119414,0.9993811881188119,0.9503377894254463,0.0,0.9987631416202845
0.0,0.5828877005347594,0.07664756446991405,1.0,0.4090909090909091,0.1046524596935865,0.0,0.42105263157894735,0.3333333333333333,0.0,0.4651355321386079,0.9962871287128713,0.9776858099430874,0.0,0.9925788497217068
0.0,0.12834224598930477,0.07664756446991405,1.0,0.45454545454545453,0.10465143679003985,0.0,0.42105263157894735,0.26666666666666666,0.0,0.0,0.968440594059406,0.9780453711813418,0.0,0.9764996907854051
0.0,0.6042780748663101,0.07664756446991405,1.0,0.5,0.10470573490851909,0.0,0.42105263157894735,0.6,0.0,0.4846551025316551,0.9919554455445545,0.9283890199960605,0.0,0.9993815708101422
0.0,0.9679144385026738,0.07664756446991405,1.0,0.7727272727272727,0.10465130840404935,0.0,0.42105263157894735,0.26666666666666666,0.0,0.2822132859545301,0.9938118811881188,0.9921140983212438,0.0,0.9647495361781077
0.2,0.28342245989304815,0.923352435530086,1.0,0.45454545454545453,0.8953491482872341,0.8484848484848485,0.912280701754386,0.0,1.0,0.0,1.0040983606557377,1.0,0.004081632653061225,1.0
0.4,0.9946524064171123,0.07664756446991405,1.0,0.3181818181818182,0.11717997148574544,0.0,0.42105263157894735,0.6,0.0,0.5083947049851122,1.0,0.9074458410912446,0.0,0.9993815708101422
0.2,0.9946524064171123,0.07664756446991405,1.0,0.5,0.10465191850576672,0.0,0.42105263157894735,0.26666666666666666,0.0,0.491625448386214,0.9993811881188119,0.983008258547419,0.0,1.0
0.6,0.9946524064171123,0.923352435530086,1.0,0.3181818181818182,0.8901425910667513,0.8484848484848485,0.912280701754386,0.06666666666666667,1.0,0.0,0.9959016393442623,0.9871824622225125,0.012244897959183673,0.9959183673469387
0.0,0.8877005347593583,0.296137339055794,1.0,0.3181818181818182,0.10465112833560064,0.0,0.42105263157894735,0.3333333333333333,0.2,0.20069721761445491,0.9938118811881188,0.9829153085702778,0.0006184291898577613,0.9888682745825603
0.4,0.839572192513369,0.296137339055794,1.0,0.45454545454545453,0.3537269046324756,0.0,0.42105263157894735,0.6,0.0,0.3891825719958897,0.9987623762376238,0.8458110897469971,0.0,0.9993815708101422
0.0,0.6042780748663101,0.07664756446991405,1.0,0.8181818181818182,0.10465085077765546,0.0,0.42105263157894735,0.06666666666666667,0.0,0.0,0.9610148514851485,0.9999311199264516,0.0,0.9746444032158318
0.0,0.5828877005347594,0.07664756446991405,1.0,0.4090909090909091,0.1046563944816421,0.0,0.42105263157894735,0.3333333333333333,0.0,0.3417378546853548,0.9919554455445545,0.9590084115197072,0.0,0.9944341372912802
0.2,0.9411764705882353,0.296137339055794,1.0,0.5,0.10691314817440667,0.0,0.42105263157894735,0.4666666666666667,0.0,0.37429789333056607,0.9987623762376238,0.9085318158599338,0.0,0.9987631416202845
