kDN,DS,DCP,TD_P,TD_U,CL,MV,CB,F1,N1,N2,LSC,LSR,H,U
0.0,0.8985507246376812,0.1333333333333333,1.0,0.8571428571428571,0.11144053202070137,0.0,0.38536585365853654,0.8,0.0,0.3027386689424689,0.8138297872340425,0.7507436583018288,0.0,0.8518518518518519
0.0,0.0,0.0,0.3333333333333333,0.14285714285714285,0.04216547019354,0.0,0.38536585365853654,0.1,0.0,0.053603054333350886,0.9361702127659575,0.9416824534955012,0.0,0.9523809523809523
0.0,0.5942028985507246,0.1333333333333333,1.0,0.7142857142857143,0.112674966669568,0.0,0.38536585365853654,0.55,0.0,0.26790576705136704,0.9361702127659575,0.9467378340340585,0.0,0.8835978835978836
0.2,0.01449275362318836,0.0,1.0,0.42857142857142855,0.11267513053082256,0.0,0.38536585365853654,0.2,0.0,0.47551871971035786,0.9946808510638298,0.991608310648398,0.0,0.91005291005291
0.0,0.5942028985507246,0.1333333333333333,1.0,0.7142857142857143,0.11267465301184687,0.0,0.38536585365853654,0.55,0.0,0.3581064913118873,0.9148936170212766,0.922699003538985,0.0,0.9365079365079365
0.1,0.0,0.0,0.3333333333333333,0.14285714285714285,0.042165469520792476,0.0,0.38536585365853654,0.5,1.0,0.5337365548990542,1.0,0.8865026123107065,0.0,0.9523809523809523
0.0,0.0,0.0,0.3333333333333333,0.14285714285714285,0.04216628906688058,0.0,0.38536585365853654,0.75,0.0,0.30894332355706977,0.898936170212766,0.799179629414832,0.0,0.8306878306878307
0.2,0.9130434782608696,0.2727272727272727,1.0,0.5714285714285714,0.11267513787925143,0.0,0.38536585365853654,0.45,0.0,0.3365796500711429,0.9787234042553191,0.9056103279957861,0.0,0.9841269841269842
0.0,0.5942028985507246,0.1333333333333333,1.0,0.7142857142857143,0.1126751160491507,0.0,0.38536585365853654,0.8,0.0,0.3596193031095759,0.9468085106382979,0.8618808441316209,0.0,0.9523809523809523
0.3,1.0,0.2727272727272727,1.0,0.7142857142857143,0.112675088511338,0.0,0.38536585365853654,0.4,0.5,0.3821871105396226,0.9893617021276596,0.9182642585602702,0.0625,0.9894179894179894
0.1,0.5942028985507246,0.1333333333333333,1.0,0.7142857142857143,0.04216671694950036,0.0,0.38536585365853654,0.5,0.5,0.5320806170609087,1.0,0.8787339463728918,0.0,0.9576719576719577
0.1,0.0,0.0,0.3333333333333333,0.14285714285714285,0.04216546952068456,0.0,0.38536585365853654,0.6,1.0,0.517292913586499,1.0,0.8720381660639385,0.0,0.9894179894179894
0.1,0.01449275362318836,0.0,1.0,0.42857142857142855,0.11267512920123923,0.0,0.38536585365853654,0.5,0.0,0.3866461311563315,0.973404255319149,0.9569807965469735,0.0,0.9470899470899471
0.2,1.0,0.7,1.0,0.7142857142857143,0.11267512662362356,0.0,0.38536585365853654,0.45,0.0,0.39720024941622945,0.973404255319149,0.926860597096336,0.0,0.9470899470899471
0.1,0.0,0.0,0.3333333333333333,0.14285714285714285,0.10415581467121993,0.0,0.38536585365853654,0.7,0.0,0.4877126073912508,0.9893617021276596,0.8416906951622434,0.0,0.9153439153439153
0.2,0.0,0.0,0.3333333333333333,0.14285714285714285,0.11100987967719378,0.0,0.38536585365853654,0.5,0.0,0.38932320750984306,0.9946808510638298,0.9367409803884035,0.0,0.9470899470899471
0.1,0.5942028985507246,0.1333333333333333,1.0,0.7142857142857143,0.11158213239693193,0.0,0.38536585365853654,0.65,0.0,0.39080786090433417,0.9787234042553191,0.8168538469231839,0.0,0.9523809523809523
0.1,0.01449275362318836,0.0,1.0,0.42857142857142855,0.11267407107190897,0.0,0.38536585365853654,0.55,0.0,0.47729289486509974,0.9893617021276596,0.9251251487537517,0.0,0.9682539682539683
0.0,0.0,0.0,0.3333333333333333,0.14285714285714285,0.04216546952068456,0.0,0.38536585365853654,0.5,0.0,0.3594909215419472,0.8670212765957447,0.5612586572454841,0.0,0.9841269841269842
0.0,0.5942028985507246,0.1333333333333333,1.0,0.7142857142857143,0.11267400570879538,0.0,0.38536585365853654,0.8,0.0,0.2919163430549422,0.8829787234042553,0.7886660460292962,0.0,0.91005291005291
1.0,0.9130434782608696,0.30000000000000004,1.0,0.7142857142857143,0.8873248627151953,0.9153439153439153,0.9479674796747967,0.6,1.0,0.5755577380087831,1.0,0.8066006353093882,0.031746031746031744,1.0
0.2,0.9855072463768116,0.7,1.0,0.5714285714285714,0.1126750322181399,0.0,0.38536585365853654,0.65,0.6666666666666666,0.6385899016218116,1.0,0.9596888981883667,0.125,0.9894179894179894
0.3,0.9130434782608696,0.2727272727272727,1.0,0.5714285714285714,0.11267505852429538,0.0,0.38536585365853654,0.25,0.5,0.17784170415425515,0.9946808510638298,0.9194029773451474,0.0625,0.9894179894179894
0.0,0.5942028985507246,0.1333333333333333,1.0,0.7142857142857143,0.09263914245741423,0.0,0.38536585365853654,0.85,0.0,0.2847249418860671,0.851063829787234,0.7942451045553248,0.0,0.835978835978836
0.1,0.01449275362318836,0.0,1.0,0.42857142857142855,0.11267353552973702,0.0,0.38536585365853654,0.4,0.0,0.2455498817566314,0.9840425531914894,0.9184797671756573,0.0,0.9788359788359788
0.3,0.9130434782608696,0.2727272727272727,1.0,0.5714285714285714,0.11267476107586949,0.0,0.38536585365853654,0.55,0.0,0.36552093633751626,0.9787234042553191,0.8877916601305842,0.0,0.9788359788359788
0.0,0.0,0.0,0.3333333333333333,0.14285714285714285,0.04216546952068456,0.0,0.38536585365853654,0.55,0.0,0.33360249338861137,0.8563829787234043,0.7343715475026086,0.0,0.8835978835978836
0.1,0.01449275362318836,0.0,1.0,0.42857142857142855,0.11267445191426162,0.0,0.38536585365853654,0.65,0.5,0.4997348691085707,0.9946808510638298,0.9194771547417087,0.0625,0.9841269841269842
0.0,0.01449275362318836,0.0,1.0,0.42857142857142855,0.11267503490849407,0.0,0.38536585365853654,0.5,0.0,0.4070587063388682,0.9468085106382979,0.9275275891284357,0.0,0.9788359788359788
0.1,0.01449275362318836,0.0,1.0,0.42857142857142855,0.1126724291184481,0.0,0.38536585365853654,0.8,0.2,0.4834098425608079,0.9840425531914894,0.8792169482772925,0.0,0.8465608465608465
0.1,0.5942028985507246,0.1333333333333333,1.0,0.7142857142857143,0.1126720319984561,0.0,0.38536585365853654,0.8,0.0,0.4104607853910833,0.9521276595744681,0.8320955866463009,0.0,0.8253968253968254
0.2,0.01449275362318836,0.0,1.0,0.42857142857142855,0.11267296224325951,0.0,0.38536585365853654,0.0,0.0,0.41928260930093275,0.9680851063829787,0.8833458220272219,0.0,1.0
0.0,0.5942028985507246,0.1333333333333333,1.0,0.7142857142857143,0.11267503683744928,0.0,0.38536585365853654,0.55,0.0,0.2844983847047762,0.898936170212766,0.9295649789638175,0.0,0.8941798941798942
0.0,0.01449275362318836,0.0,1.0,0.42857142857142855,0.11267199524959881,0.0,0.38536585365853654,0.35,0.0,0.18461255834827106,0.9414893617021276,0.8076205778842204,0.0,0.9682539682539683
