kDN,DS,DCP,TD_P,TD_U,CL,MV,CB,F1,N1,N2,LSC,LSR,H,U
0.0,0.3493975903614458,0.13247770284968463,0.6666666666666666,0.75,0.18704575867239726,0.0,0.47253886010362695,0.6666666666666666,0.0,0.24370250893176104,0.9991812673980678,0.9980236037965995,0.0,0.997871643745907
0.2,0.8674698795180723,0.13247770284968463,0.6666666666666666,0.5227272727272727,0.18700783128576637,0.0,0.47253886010362695,0.6666666666666666,0.0,0.23323696787811932,0.9993450139184542,0.9996438798861494,0.0,0.9988539620170268
0.0,0.2168674698795181,0.13247770284968463,0.6666666666666666,0.3181818181818182,0.18701122739989462,0.0,0.47253886010362695,0.6666666666666666,0.0,0.11113931581748326,0.998526281316522,0.9995043272487059,0.0,0.9975442043222004
0.2,0.9397590361445783,0.13247770284968463,0.6666666666666666,0.5227272727272727,0.18700577161891774,0.0,0.47253886010362695,0.8333333333333334,0.5,0.6972592446449788,1.0,0.9992604876462727,0.00016371971185330714,0.9996725605762934
1.0,0.9879518072289156,0.8675222971503154,0.6666666666666666,0.7727272727272727,0.8129905429688058,0.7360838244924689,0.8607944732297064,0.6666666666666666,1.0,0.9999999999999446,1.0,1.0,0.008064516129032258,1.0
0.2,1.0,0.13247770284968463,0.6666666666666666,0.5227272727272727,0.18700374443894352,0.0,0.47253886010362695,0.8333333333333334,0.0,0.19676368604602068,0.9995087604388406,0.9993618261738811,0.0,0.99950884086444
0.0,0.7228915662650602,0.23552425665101717,0.6666666666666666,0.6363636363636364,0.18700292037767374,0.0,0.47253886010362695,0.8333333333333334,0.0,0.32652576749773377,0.9990175208776814,0.9993235495224044,0.0,0.9991814014407334
0.0,0.8433734939759037,0.23552425665101717,0.6666666666666666,0.22727272727272727,0.18700943858689834,0.0,0.47253886010362695,0.8333333333333334,0.0,0.20337160302295554,0.9977075487145898,0.9950456286823673,0.0,0.9986902423051736
1.0,1.0,0.8675222971503154,0.6666666666666666,0.20454545454545456,0.812977090239858,0.7360838244924689,0.8607944732297064,0.6666666666666666,1.0,0.8100479900041168,1.0,0.9999561939248308,0.01240694789081886,1.0
0.0,0.8313253012048193,0.13247770284968463,0.6666666666666666,0.3181818181818182,0.18700192823778783,0.0,0.47253886010362695,0.8333333333333334,0.0,0.33366927336683005,0.998526281316522,0.9983447127196733,0.0,0.99950884086444
