kDN,DS,DCP,TD_P,TD_U,CL,MV,CB,F1,N1,N2,LSC,LSR,H,U
0.0,0.0,0.026548672566371723,1.0,0.2,0.0557189380644626,0.0,0.39507959479015914,0.45901639344262296,0.0,0.3455802301674371,0.9121405750798722,0.905027117468683,0.0,0.9649122807017544
0.0,0.0,0.026548672566371723,1.0,0.2,0.0557189380644626,0.0,0.39507959479015914,0.18032786885245902,0.0,0.0,0.9840255591054313,0.988250399255598,0.0,0.9298245614035088
0.1,0.8160919540229885,0.1527777777777778,1.0,0.6666666666666666,0.3439081584546838,0.0,0.39507959479015914,0.6721311475409836,0.0,0.36640009288005715,0.9968051118210862,0.7708809018921862,0.0,0.9952153110047847
0.0,0.2931034482758621,0.026548672566371723,1.0,0.3333333333333333,0.0557189380644626,0.0,0.39507959479015914,0.3442622950819672,0.0,0.014449199333835372,0.9345047923322684,0.8574002949191903,0.0,0.9649122807017544
0.0,0.7988505747126436,0.026548672566371723,1.0,0.5333333333333333,0.0557189380644626,0.0,0.39507959479015914,0.29508196721311475,0.0,0.3036597067364659,0.9728434504792333,0.9556623614839866,0.0,0.8771929824561404
0.0,0.0,0.026548672566371723,1.0,0.2,0.0557189380644626,0.0,0.39507959479015914,0.32786885245901637,0.0,0.1734613500977642,0.8402555910543131,0.8718225395719633,0.0,0.960127591706539
1.0,0.9827586206896551,0.8472222222222222,1.0,0.9333333333333333,0.9442810619355374,0.89792663476874,0.9382537385431742,0.6885245901639344,1.0,0.6319789190920315,1.0,0.9735316341814916,0.044657097288676235,1.0
0.2,0.9252873563218391,0.026548672566371723,1.0,0.6666666666666666,0.0557189380644626,0.0,0.39507959479015914,0.32786885245901637,0.0,0.476689515846624,0.9952076677316294,0.9613543189569786,0.0,0.9521531100478469
0.0,0.7126436781609196,0.026548672566371723,1.0,0.4,0.0557189380644626,0.0,0.39507959479015914,0.29508196721311475,0.0,0.23295378176119586,0.9073482428115016,0.9427925943898199,0.0,0.7799043062200957
0.2,0.9425287356321839,0.1527777777777778,1.0,0.8,0.34388485523650414,0.0,0.39507959479015914,0.6229508196721312,1.0,0.5005429606547656,1.0,0.7295496047776557,0.0,1.0
0.3,0.8275862068965517,0.1527777777777778,1.0,0.4666666666666667,0.34390986094135034,0.0,0.39507959479015914,0.819672131147541,1.0,0.5428678789170204,1.0,0.6628618974537,0.015625,1.0
0.1,0.7988505747126436,0.026548672566371723,1.0,0.5333333333333333,0.0557189380644626,0.0,0.39507959479015914,0.26229508196721313,0.0,0.4282912178620438,0.9904153354632588,0.9373246497801349,0.0,0.9872408293460925
0.0,0.2931034482758621,0.026548672566371723,1.0,0.3333333333333333,0.0557189380644626,0.0,0.39507959479015914,0.39344262295081966,0.0,0.3407293153594779,0.9616613418530351,0.9273337528574641,0.0,0.9521531100478469
0.2,0.2931034482758621,0.026548672566371723,1.0,0.3333333333333333,0.0557189380644626,0.0,0.39507959479015914,0.32786885245901637,0.3333333333333333,0.6103226228207453,1.0,0.9883696689561362,0.03125,0.9521531100478469
0.2,0.7758620689655172,0.1527777777777778,1.0,0.8666666666666667,0.05571893806446926,0.0,0.39507959479015914,0.6229508196721312,0.25,0.49172035577784123,0.9984025559105432,0.7673103494106714,0.0,0.9920255183413078
1.0,0.9942528735632183,0.9734513274336283,1.0,0.4666666666666667,0.9442810619355374,0.89792663476874,0.9382537385431742,0.6721311475409836,1.0,0.5987168304063599,1.0,0.9696781945828848,0.009569377990430622,1.0
0.0,0.7758620689655172,0.1527777777777778,1.0,0.8666666666666667,0.055718938237954374,0.0,0.39507959479015914,0.6721311475409836,0.0,0.3886290424214546,0.963258785942492,0.8062849839388047,0.0,0.9920255183413078
0.0,0.7988505747126436,0.026548672566371723,1.0,0.5333333333333333,0.0557189380644626,0.0,0.39507959479015914,0.5737704918032787,0.0,0.38614371605807296,0.9456869009584664,0.8981901103235994,0.0,0.9712918660287081
0.0,0.0,0.026548672566371723,1.0,0.2,0.0557189380644626,0.0,0.39507959479015914,0.32786885245901637,0.0,0.41772536555079043,0.9680511182108626,0.8946378776904115,0.0,0.9824561403508771
0.0,0.7816091954022988,0.1527777777777778,1.0,0.2,0.0557189380644626,0.0,0.39507959479015914,0.4918032786885246,0.0,0.046511310783695525,0.9776357827476039,0.8301275368485623,0.0,0.9856459330143541
0.1,0.9252873563218391,0.026548672566371723,1.0,0.6666666666666666,0.0557189380644626,0.0,0.39507959479015914,0.32786885245901637,0.0,0.4164732388233717,0.9856230031948882,0.9279847561609876,0.0,0.9824561403508771
0.0,0.2931034482758621,0.026548672566371723,1.0,0.3333333333333333,0.0557189380644626,0.0,0.39507959479015914,0.21311475409836064,0.0,0.32993954703024253,0.9792332268370607,0.9229125519900395,0.0,0.9872408293460925
0.0,0.8160919540229885,0.1527777777777778,1.0,0.6666666666666666,0.0557189380644626,0.0,0.39507959479015914,0.5409836065573771,0.0,0.33650060268196724,0.9808306709265175,0.7799535563864416,0.0,0.9904306220095693
