kDN,DS,DCP,TD_P,TD_U,CL,MV,CB,F1,N1,N2,LSC,LSR,H,U
0.0,0.6306666666666667,0.00803461063040789,1.0,0.5,0.016972216789185368,0.0,0.34562841530054644,0.8157894736842105,0.0,0.19737312583804933,0.95822454308094,0.892775736198926,0.0,0.964509394572025
0.0,0.0,0.00803461063040789,1.0,0.4,0.01697278039853012,0.0,0.34562841530054644,0.7631578947368421,0.0,0.23079472363179887,0.9577023498694517,0.9455427337431754,0.0,0.9843423799582464
0.0,0.6306666666666667,0.00803461063040789,1.0,0.5,0.016971596254297006,0.0,0.34562841530054644,0.8157894736842105,0.0,0.2621757718727973,0.9671018276762402,0.97309962599639,0.0,0.8862212943632568
0.0,0.0,0.00803461063040789,1.0,0.4,0.016971223972038985,0.0,0.34562841530054644,0.6842105263157895,0.0,0.010922764445529087,0.6370757180156659,0.895775768623695,0.0,0.884133611691023
0.0,0.9693333333333334,0.00803461063040789,1.0,0.6,0.016971944888602986,0.0,0.34562841530054644,0.8157894736842105,0.0,0.017823285579226522,0.983289817232376,0.9763395979575704,0.0,0.9733820459290188
0.2,0.0,0.00803461063040789,1.0,0.4,0.01697184472793678,0.0,0.34562841530054644,0.8157894736842105,0.0,0.42950546483775,0.9963446475195823,0.9834391022468757,0.027777777777777776,0.8982254697286013
0.0,0.7293333333333334,0.00803461063040789,1.0,0.5,0.016973099073400832,0.0,0.34562841530054644,0.7894736842105263,0.0,0.34124576756485336,0.9785900783289817,0.9641209834336265,0.0,0.9305845511482255
0.0,0.0,0.00803461063040789,1.0,0.4,0.016971202247747064,0.0,0.34562841530054644,0.5789473684210527,0.0,0.054846972828992424,0.829242819843342,0.9505415776229336,0.0,0.7661795407098121
0.0,0.7373333333333334,0.06886227544910184,1.0,0.5,0.017252744433992162,0.0,0.34562841530054644,0.7894736842105263,0.0,0.16937432969418886,0.9754569190600522,0.9267359018479628,0.0,0.9932150313152401
0.1,0.0,0.00803461063040789,1.0,0.4,0.01697156001232436,0.0,0.34562841530054644,0.8157894736842105,0.0,0.03308090340655645,0.9968668407310705,0.9876591702183393,0.0,0.9801670146137788
0.0,0.7373333333333334,0.06886227544910184,1.0,0.5,0.016987426968605113,0.0,0.34562841530054644,0.8157894736842105,0.0,0.017804672922014486,0.9885117493472585,0.9635460352772426,0.0,0.9806889352818372
0.0,0.0,0.00803461063040789,1.0,0.4,0.01697129897831029,0.0,0.34562841530054644,0.7631578947368421,0.0,0.2206880579056023,0.9754569190600522,0.9745943757037048,0.0,0.8856993736951984
0.0,0.0,0.00803461063040789,1.0,0.4,0.016971236942408652,0.0,0.34562841530054644,0.5789473684210527,0.0,0.11581226253626942,0.8339425587467363,0.9526331447984262,0.0,0.7713987473903967
