kDN,DS,DCP,TD_P,TD_U,CL,MV,CB,F1,N1,N2,LSC,LSR,H,U
0.2,0.4642857142857143,0.1707317073170732,1.0,0.5,0.2750203995745386,0.0,0.5304928989139516,1.0,0.0,0.4068415752294203,0.9857142857142858,0.9585272514283019,0.0,1.0
0.6,0.9642857142857143,0.8292682926829268,1.0,0.4375,0.735819630992242,0.5800711743772242,0.8028404344193817,1.0,0.0,0.16333801080137844,0.9829059829059829,0.9905772638883961,0.0,0.9915254237288136
0.4,1.0,0.4278350515463918,1.0,0.4375,0.2694713378007436,0.0,0.5304928989139516,0.6666666666666666,0.0,0.5001328092254458,1.0,0.9843261311555686,0.0,1.0
0.4,0.6071428571428572,0.4278350515463918,1.0,0.75,0.4140748703554684,0.0,0.5304928989139516,1.0,0.5,0.5074443893524336,1.0,0.9430506836994296,0.0,0.9928825622775801
0.8,0.8928571428571429,0.5721649484536082,1.0,0.125,0.5519018026001998,0.5800711743772242,0.8028404344193817,0.8333333333333334,0.0,0.4942924152642637,0.9914529914529915,0.5181270269462666,0.0,1.0
0.6,0.9285714285714286,0.5721649484536082,1.0,0.5,0.7331084999560737,0.5800711743772242,0.8028404344193817,0.8333333333333334,0.5,0.46880789264021683,0.9914529914529915,0.991574987455309,0.00847457627118644,0.9915254237288136
0.4,0.7857142857142857,0.4278350515463918,1.0,0.4375,0.2740473785049009,0.0,0.5304928989139516,1.0,1.0,0.515697515937827,1.0,0.9869173567629944,0.0035587188612099642,1.0
0.4,0.7142857142857143,0.4278350515463918,1.0,0.375,0.265158464508889,0.0,0.5304928989139516,0.8333333333333334,0.5,0.3813563859891749,0.9928571428571429,0.991220856064042,0.0,0.99644128113879
0.2,0.4642857142857143,0.1707317073170732,1.0,0.5,0.26422564632150225,0.0,0.5304928989139516,0.8333333333333334,0.0,0.4149214957687186,0.9892857142857143,0.992391325518027,0.0,0.9893238434163701
0.4,0.5714285714285714,0.4278350515463918,1.0,0.4375,0.2660303236463446,0.0,0.5304928989139516,0.8333333333333334,0.5,0.45235097206678276,0.9964285714285714,0.9944833508937776,0.0035587188612099642,1.0
0.8,0.9642857142857143,0.1707317073170732,1.0,0.4375,0.26569441359945456,0.0,0.5304928989139516,1.0,1.0,0.7452549186550708,1.0,0.9960346968308043,0.0071174377224199285,1.0
0.2,0.7142857142857143,0.4278350515463918,1.0,0.375,0.2697071999249103,0.0,0.5304928989139516,1.0,0.0,0.4166774812893166,0.9892857142857143,0.9839198902665978,0.0,0.9893238434163701
0.0,0.4642857142857143,0.1707317073170732,1.0,0.5,0.26338116819530333,0.0,0.5304928989139516,0.8333333333333334,0.3333333333333333,0.3024384168313935,0.9535714285714285,0.9864007320059327,0.0035587188612099642,0.9822064056939501
0.8,0.9642857142857143,0.8292682926829268,1.0,0.875,0.7368400424465849,0.5800711743772242,0.8028404344193817,0.6666666666666666,1.0,0.568043362554641,1.0,0.994421504150176,0.01694915254237288,1.0
0.0,0.4285714285714286,0.1707317073170732,1.0,0.1875,0.2594758782212321,0.0,0.5304928989139516,0.16666666666666666,0.0,5.305275082578831e-07,0.9392857142857143,0.9967753593222878,0.0,0.9430604982206405
0.0,0.9642857142857143,0.1707317073170732,1.0,0.5,0.2596674316315335,0.0,0.5304928989139516,0.3333333333333333,0.0,0.38728311632448364,0.9642857142857143,0.9975071926869831,0.0,0.9288256227758007
