kDN,DS,DCP,TD_P,TD_U,CL,MV,CB,F1,N1,N2,LSC,LSR,H,U
0.0,0.0,0.051162790697674376,0.5,0.36363636363636365,0.10991177013716724,0.0,0.39999999999999997,0.45454545454545453,0.0,0.37220809960895784,0.9375,0.9239121958217696,0.0,0.8888888888888888
0.2,0.9659090909090909,0.6875,1.0,0.45454545454545453,0.11253822606951036,0.0,0.39999999999999997,0.6363636363636364,0.5,0.529888028108912,1.0,0.8758474542886526,0.0044444444444444444,0.9955555555555555
0.0,0.4204545454545454,0.051162790697674376,0.5,0.5454545454545454,0.11301853667069706,0.0,0.39999999999999997,0.8181818181818182,0.0,0.3272008146641492,0.9151785714285714,0.7284931160518398,0.0,0.96
0.0,0.7159090909090908,0.051162790697674376,0.5,0.7272727272727273,0.11144387987086923,0.0,0.39999999999999997,0.36363636363636365,0.0,0.3517201191476421,0.96875,0.9091623290856852,0.0,0.9288888888888889
0.2,0.7159090909090908,0.051162790697674376,0.5,0.7272727272727273,0.11198434530473356,0.0,0.39999999999999997,0.7272727272727273,0.25,0.40581961566568836,0.9955357142857143,0.9542700978385054,0.0044444444444444444,0.9066666666666666
0.2,0.4204545454545454,0.051162790697674376,0.5,0.5454545454545454,0.11302327292640091,0.0,0.39999999999999997,0.7272727272727273,0.0,0.46455615318401333,0.9821428571428571,0.8727871137581293,0.0,0.9911111111111112
0.0,0.0,0.051162790697674376,0.5,0.36363636363636365,0.10365559731011598,0.0,0.39999999999999997,0.09090909090909091,0.0,0.1590716118826624,0.8258928571428572,0.9329776261993237,0.0,0.8488888888888889
0.0,0.0,0.051162790697674376,0.5,0.36363636363636365,0.1044868169462555,0.0,0.39999999999999997,0.09090909090909091,0.0,0.21539332621137353,0.8482142857142857,0.9253627582432427,0.0,0.8577777777777778
0.0,0.4204545454545454,0.051162790697674376,0.5,0.5454545454545454,0.11301853336393963,0.0,0.39999999999999997,0.9090909090909091,0.0,0.40310133814590754,0.9419642857142857,0.8164698224919043,0.0,0.9777777777777777
0.0,0.8522727272727273,0.051162790697674376,0.5,0.9090909090909091,0.10795800437102987,0.0,0.39999999999999997,0.36363636363636365,0.0,0.2012015621160882,0.9732142857142857,0.9629354720688452,0.0,0.9155555555555556
0.6,0.9318181818181819,0.3125,1.0,0.2727272727272727,0.8869690181753974,0.8888888888888888,0.9333333333333332,0.8181818181818182,0.75,0.5312140397534868,1.0,0.7895354023927528,0.08,0.96
0.0,0.0,0.051162790697674376,0.5,0.36363636363636365,0.10517623224692563,0.0,0.39999999999999997,0.2727272727272727,0.0,0.18541065620856634,0.8125,0.9383213536054262,0.0,0.8711111111111112
