kDN,DS,DCP,TD_P,TD_U,CL,MV,CB,F1,N1,N2,LSC,LSR,H,U
0.2,0.8939393939393939,0.2530120481927711,,0.35714285714285715,0.4127515798117538,0.0,0.5020080321285141,0.9523809523809523,0.0,0.30897620902773615,0.9953863898500577,0.9404207302320933,0.0,0.9965437788018433
0.5,0.9090909090909091,0.7469879518072289,,0.42857142857142855,0.5094023402333696,0.6612903225806452,0.8313253012048193,0.9047619047619048,1.0,0.5117592712336732,1.0,0.9234170542799102,0.0,1.0
0.4,0.9848484848484849,0.7469879518072289,,0.32142857142857145,0.5094023338611173,0.6612903225806452,0.8313253012048193,0.9047619047619048,0.5,0.5261010777710914,1.0,0.9041407787424754,0.001152073732718894,0.9931972789115646
0.3,0.9090909090909091,0.2530120481927711,,0.5357142857142857,0.19987305175615355,0.0,0.5020080321285141,0.7142857142857143,1.0,0.6278060274778736,1.0,0.9841669036159681,0.0,1.0
0.0,0.7575757575757576,0.2530120481927711,,0.17857142857142858,0.19973448574740438,0.0,0.5020080321285141,0.6666666666666666,0.0,0.03675294371245552,0.9607843137254902,0.9891068740700687,0.0,0.9539170506912442
1.0,0.9696969696969697,0.7469879518072289,,0.6785714285714286,0.8002337048624552,0.6612903225806452,0.8313253012048193,0.8571428571428571,1.0,0.6713702637812309,1.0,0.9919700868595515,0.01152073732718894,1.0
1.0,0.9696969696969697,0.7469879518072289,,0.6785714285714286,0.8002643532293805,0.6612903225806452,0.8313253012048193,0.8095238095238095,1.0,0.7188293855323817,1.0,0.995964497436313,0.0069124423963133645,1.0
0.3,0.8181818181818181,0.7469879518072289,,0.39285714285714285,0.5094024079529684,0.6612903225806452,0.8313253012048193,0.9523809523809523,1.0,0.5737497402935599,1.0,0.9380169639716194,0.001152073732718894,1.0
0.2,0.696969696969697,0.2530120481927711,,0.21428571428571427,0.19981052732059112,0.0,0.5020080321285141,0.9047619047619048,1.0,0.511148061636933,1.0,0.9826212814992066,0.0,0.9965437788018433
1.0,0.9545454545454546,0.7469879518072289,,0.35714285714285715,0.5142179650001202,0.6612903225806452,0.8313253012048193,0.7142857142857143,1.0,0.5306458667916178,1.0,0.9604170201390674,0.0,1.0
0.1,0.8484848484848485,0.2530120481927711,,0.32142857142857145,0.4794337006274705,0.0,0.5020080321285141,0.9047619047619048,0.0,0.3244384745272948,0.9965397923875432,0.9716410399084952,0.0,0.9965437788018433
0.2,0.1515151515151515,0.2530120481927711,,0.42857142857142855,0.19973602243724975,0.0,0.5020080321285141,0.7619047619047619,0.0,0.35630094172763194,0.9965397923875432,0.9968412086102361,0.0,0.9965437788018433
0.5,0.9696969696969697,0.7469879518072289,,0.2857142857142857,0.8002306929539604,0.6612903225806452,0.8313253012048193,0.8095238095238095,1.0,0.9042498252691921,1.0,0.998260047277329,0.002304147465437788,1.0
0.2,0.8939393939393939,0.7469879518072289,,0.2857142857142857,0.7972653730717082,0.6612903225806452,0.8313253012048193,0.9047619047619048,0.0,0.4130590884225679,0.9829351535836177,0.9548153829083926,0.0,0.9965986394557823
0.1,0.7272727272727273,0.2530120481927711,,0.75,0.19974566855862008,0.0,0.5020080321285141,0.7142857142857143,0.0,0.3358001212299536,0.9953863898500577,0.9884046662729127,0.0,0.9953917050691244
0.5,0.8787878787878788,0.7469879518072289,,0.17857142857142858,0.5094023338611173,0.6612903225806452,0.8313253012048193,0.9047619047619048,0.0,0.4615773940969964,0.9931740614334471,0.8305408886316139,0.002304147465437788,0.9965986394557823
0.6,0.9696969696969697,0.2530120481927711,,0.39285714285714285,0.49059766613888267,0.0,0.5020080321285141,0.9523809523809523,0.6666666666666666,0.5489079371197421,1.0,0.9309324341833971,0.01020408163265306,0.9976958525345622
0.7,0.9848484848484849,0.7469879518072289,,0.42857142857142855,0.8002548902172775,0.6612903225806452,0.8313253012048193,0.7619047619047619,0.0,0.4128504542280992,0.9965870307167235,0.9825898930276561,0.0,1.0
0.0,0.4545454545454546,0.2530120481927711,,0.42857142857142855,0.19977821890093528,0.0,0.5020080321285141,0.9047619047619048,0.0,0.3617447698199583,0.986159169550173,0.9831482724847126,0.0,0.9953917050691244
